Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
DJAECT9D,장채영,FEMALE,33.0,159.0,53.0,,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 19:22:41.840000,Recurring,facebook
SOWEZC5X,장지희,FEMALE,22.0,161.0,60.5,57.4,50.5,눔 체중감량 프로그램,cancelled,112500,2017-04-02 20:48:55.728000,Recurring,facebook
BAII5TEF,전채율,FEMALE,24.0,161.0,63.0,62.2,56.0,눔 체중감량 프로그램,cancelled,112500,2017-03-19 09:45:36.392000,Recurring,facebook
B0VDHRZV,장채유,FEMALE,26.0,171.0,62.2,60.2,57.846000000000004,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 07:44:29.064001,Recurring,naver
YIFLD9F8,장성은,FEMALE,21.0,158.0,68.6,67.5,46.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-31 15:01:15.632000,Recurring,others
NFONZ271,류수민,FEMALE,19.0,165.0,80.2,,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-15 09:45:19.600000,Recurring,facebook
Y9866NZO,박채이,FEMALE,33.0,170.0,79.0,78.1,73.47,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-07 11:29:25.352000,Recurring,email
8QJYGC1O,서설영,FEMALE,20.0,158.0,71.7,,49.568999999999996,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-15 22:34:02.120000,Recurring,others
7NUF8UI4,조세율,FEMALE,23.0,156.0,63.0,,45.0,눔 체중감량 프로그램,completed,112500,2017-03-23 09:27:58.792000,Recurring,facebook
SWO5I06C,최세율,FEMALE,20.0,158.0,55.5,,43.20000076,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-13 06:54:47.848000,Recurring,facebook
8456Z88D,허성빈,FEMALE,24.0,165.0,88.9,,82.67700195,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-30 13:18:35.128000,Recurring,facebook
B7C7GH7X,전슬미,FEMALE,25.0,165.0,71.5,,66.49500275,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-24 21:20:40.192000,Recurring,facebook
YXULUFP7,허세율,FEMALE,23.0,168.0,74.0,77.7,60.0,눔 체중감량 프로그램,cancelled,112500,2017-04-21 11:15:51.088000,Recurring,naver
3QE2Q5U0,손세현,FEMALE,31.0,158.0,57.1,55.2,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-05 15:40:00.312000,Recurring,facebook
QXN1S0V4,허채우,FEMALE,22.0,160.0,47.0,47.2,44.80000305,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 09:46:40.912000,Recurring,facebook
AEWF9DFE,오설빈,FEMALE,49.0,158.0,68.0,65.6,63.24000168,눔 체중감량 프로그램,completed,112500,2017-04-24 14:11:14.920000,Recurring,others
DBSUKLDK,손슬민,FEMALE,30.0,166.0,60.8,60.4,56.544,눔 체중감량 프로그램,cancelled,44780,2017-03-18 08:06:11.152000,Recurring,facebook
3ONNCZ2O,박승연,FEMALE,26.0,160.0,61.6,55.3,53.0,눔 체중감량 프로그램,cancelled,112500,2017-05-09 05:08:09.696000,Recurring,others
41EVGUSH,한세영,FEMALE,45.0,155.0,61.0,60.3,56.72999954,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 09:06:52.824000,Recurring,email
SUONX5PI,안지영,FEMALE,22.0,163.0,61.0,61.0,56.72999954,눔 체중감량 프로그램 (천원 체험),completed,118000,2017-06-10 08:41:20.216000,Recurring,facebook
Z140EKV5,서슬은,FEMALE,24.0,153.0,46.59999847,44.7,43.61700058,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-19 10:02:30.144000,Recurring,facebook
37C3YKSI,한승혜,FEMALE,22.0,156.0,86.0,87.4,79.98,눔 체중감량 프로그램,cancelled,112500,2017-03-18 20:04:29.328000,Recurring,facebook
0ET65FEG,박윤일,MALE,27.0,190.0,149.5,148.7,100.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-30 10:28:21.432000,Recurring,facebook
4M05WOR8,서서은,FEMALE,35.0,173.0,82.4,,62.4,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-13 21:04:35.936000,Recurring,others
4E5RSHAL,황선정,FEMALE,29.0,158.0,48.0,47.0,44.64,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 10:50:05.336000,Recurring,facebook
GT5GYM4O,유수민,FEMALE,23.0,164.0,68.9,,56.00000191,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-08 16:39:38.232000,Recurring,facebook
VTSFIRJ6,황소정,FEMALE,31.0,163.0,58.0,55.6,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 10:06:56.160000,Recurring,naver
J2340I3I,유솔윤,FEMALE,26.0,160.0,63.2,,58.776,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 18:27:44.584000,Recurring,facebook
QIGYY4GZ,한수진,FEMALE,39.0,160.0,64.0,63.3,53.0,눔 체중감량 프로그램,completed,112500,2017-05-08 10:35:36.752000,Recurring,others
CR4OWMQO,허채은,FEMALE,24.0,156.0,60.5,,44.0,눔 체중감량 프로그램,completed,112500,2017-04-26 12:15:36.336000,Recurring,others
D1HB5AV8,이서애,FEMALE,27.0,168.0,76.6,75.9,66.6,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 20:40:29.408000,Recurring,facebook
S0C5OOTD,강도현,MALE,28.0,170.0,81.0,71.0,60.5,눔 체중감량 프로그램,completed,112500,2017-04-29 20:46:33.928000,Recurring,facebook
Q70ECY2E,서설영,FEMALE,22.0,160.0,63.0,,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-07 19:34:58.736000,Recurring,facebook
E6UM3OOZ,윤솔윤,FEMALE,21.0,152.0,63.7,68.1,43.70000076,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-19 10:56:29.688000,Recurring,facebook
V5CFF1ZV,홍소율,FEMALE,26.0,157.0,66.0,62.6,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-17 20:47:03.048000,Recurring,others
FR5RH4C5,조채빈,FEMALE,25.0,165.0,71.0,,61.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 23:13:02.144000,Recurring,others
WRC8RSJG,전솔비,FEMALE,21.0,167.0,59.0,,54.87,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-05 04:28:26.984000,Recurring,others
L8E4PPCO,김채연,FEMALE,25.0,169.0,75.2,72.4,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 23:08:20.184000,Recurring,facebook
9ZLHOFXJ,황솔민,FEMALE,23.0,166.0,55.3,,51.428999999999995,눔 체중감량 프로그램,cancelled,44780,2017-04-16 04:47:18.888000,Recurring,facebook
8M52SSSE,전설안,FEMALE,27.0,169.0,61.8,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-21 19:17:00.760000,Recurring,naver
B18N8W91,신소빈,FEMALE,23.0,160.0,48.4,,42.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-21 14:47:53.784000,Recurring,naver
DVBAZ9W5,최수민,MALE,23.0,168.0,70.0,73.0,65.1,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-09 19:56:27.048000,Recurring,facebook
J9IGMFCS,서원영,MALE,27.0,183.0,95.0,,88.34999847,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-18 19:32:01.960000,Recurring,facebook
HWF0XNR9,송설희,FEMALE,23.0,168.0,65.0,,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-07-25 22:24:00.632000,Recurring,facebook
7E15TR0E,허소은,FEMALE,21.0,164.0,56.8,56.8,52.917,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-25 22:03:43.664000,Recurring,facebook
ZEDJU031,손채우,FEMALE,20.0,163.0,62.0,,57.65999985,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-14 10:57:13.896000,Recurring,facebook
2D5UCUVQ,조채민,FEMALE,22.0,164.0,68.8,67.4,64.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-12 16:15:19.744000,Recurring,facebook
9GAKXW5M,유채율,FEMALE,26.0,166.0,67.0,67.0,54.0,눔 체중감량 프로그램,cancelled,112500,2017-04-17 13:13:21.872000,Recurring,facebook
W7CEA4MO,박채현,FEMALE,35.0,165.0,95.0,94.4,88.35,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-29 18:47:19.400000,Recurring,facebook
1OH8SAL9,황선정,FEMALE,28.0,161.0,59.0,,54.87,눔 체중감량 프로그램,cancelled,44780,2017-05-12 21:15:48.096000,Recurring,facebook
9OEUTKIV,장슬은,FEMALE,20.0,167.0,64.0,,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 01:06:40.320000,Recurring,facebook
8FGN7GRS,황슬영,FEMALE,21.0,162.0,69.9,69.5,65.007,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-29 09:32:33.792000,Recurring,naver
PZQ4M6J9,백슬영,FEMALE,21.0,159.0,60.0,59.0,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-31 22:03:24.176000,Recurring,naver
RJ8MD0KT,유승희,FEMALE,20.0,165.0,66.9,,62.217,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 00:04:46.760000,Recurring,facebook
D5IW7RST,조승윤,MALE,26.0,172.0,92.0,91.2,72.0,눔 체중감량 프로그램,completed,44780,2017-05-08 16:35:13.320000,Recurring,facebook
4Z2Z2KST,문성아,FEMALE,21.0,169.0,85.7,,79.70099640000001,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-13 11:46:29.256000,Recurring,facebook
7NZJSI3B,손성은,FEMALE,24.0,165.0,55.0,,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 00:53:41.888000,Recurring,facebook
VYRECZPX,안성은,FEMALE,30.0,161.0,72.0,68.5,66.95999908,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-17 12:10:06.768000,Recurring,facebook
6I84P420,이슬민,FEMALE,30.0,168.0,82.0,71.1,62.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-25 14:12:45.216000,Recurring,facebook
S2KC5FMF,강영인,MALE,27.0,157.0,80.0,81.4,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-31 17:03:38.216000,Recurring,direct
239G7KMY,최세아,FEMALE,20.0,165.0,80.0,,52.0,눔 체중감량 프로그램,completed,112500,2017-04-07 14:39:06.312000,Recurring,facebook
O57E7K9N,서선희,FEMALE,25.0,158.0,67.0,62.4,54.0,눔 체중감량 프로그램,cancelled,112500,2017-04-25 17:57:58.808000,Recurring,direct
B08JTS70,임지혜,FEMALE,23.0,156.0,63.2,,58.776,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 09:19:00.608000,Recurring,facebook
EL8B46VT,송동훈,MALE,26.0,174.0,81.0,,66.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-08 01:22:12.384000,Recurring,facebook
6CI6MRX7,양소민,FEMALE,22.0,157.0,45.0,,58.59,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-08 12:02:40.016000,Recurring,facebook
U1SL7ZDU,안지안,FEMALE,29.0,159.0,80.0,78.5,49.0,눔 체중감량 프로그램,refunded,112500,2017-03-16 20:51:14.064000,Recurring,facebook
D2GSKDCS,손소은,FEMALE,22.0,167.0,64.5,59.5,54.0,눔 체중감량 프로그램,completed,112500,2017-04-12 18:09:27.256000,Recurring,facebook
N5PP3QOO,김주혁,MALE,25.0,168.0,90.9,91.0,84.53700161,눔 체중감량 프로그램,cancelled,112500,2017-05-11 16:04:22.744000,Recurring,facebook
BSF1FYXD,정슬미,FEMALE,25.0,162.0,63.5,63.1,55.0,눔 체중감량 프로그램,cancelled,112500,2017-04-20 23:38:52.840000,Recurring,facebook
GLE7EEBE,임승은,FEMALE,23.0,154.0,60.0,,55.8,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 09:26:02.600000,Recurring,facebook
RV03MNDI,강설연,FEMALE,26.0,160.0,61.5,,53.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-02 05:26:20.656000,Recurring,facebook
5LZB3IA0,홍소원,FEMALE,40.0,158.0,58.0,57.5,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 13:32:36.232000,Recurring,naver
MCPLSEDU,고서원,FEMALE,21.0,155.0,71.0,71.0,66.03,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-02 21:07:44.936000,Recurring,facebook
TF2OI7MI,이채유,FEMALE,48.0,165.0,56.7,55.2,48.00000095,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-26 12:20:38.960000,Recurring,naver
I4WM0AXC,양지안,FEMALE,21.0,165.0,53.5,,49.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-17 12:41:37.016000,Recurring,facebook
5X408HGR,황솔윤,FEMALE,35.0,170.0,75.0,,69.75,눔 체중감량 프로그램,cancelled,44780,2017-04-13 10:56:51.336000,Recurring,others
EZ1S7UGL,황세안,FEMALE,26.0,165.0,82.3,80.8,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-03 20:13:06.800000,Recurring,facebook
S6LFVSR6,임설민,FEMALE,21.0,165.0,70.0,66.0,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,118000,2017-06-08 17:30:52.952000,Recurring,facebook
XRS8ONHT,윤채우,FEMALE,25.0,168.0,62.0,,57.65999985,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-10 19:59:27.656000,Recurring,direct
DP3OHXCN,윤슬은,FEMALE,22.0,177.0,77.0,77.0,60.0,눔 체중감량 프로그램,cancelled,112500,2017-03-18 00:55:52.072000,Recurring,facebook
6CDR45PT,문승하,FEMALE,23.0,164.0,86.0,,79.98,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-27 16:17:31.608000,Recurring,others
1GP9C9X5,최성엽,MALE,26.0,175.0,74.0,,69.47,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 18:17:01.392000,Recurring,facebook
62U57O7G,정지희,FEMALE,29.0,168.0,82.3,81.5,65.0,눔 체중감량 프로그램,completed,112500,2017-05-09 12:29:46.672000,Recurring,facebook
NRVL4WRB,백지현,FEMALE,27.0,163.0,54.5,,49.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-03 12:46:45.952000,Recurring,facebook
SF5EXKSF,최세현,FEMALE,23.0,155.0,57.0,58.4,53.01,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-24 01:28:53.056000,Recurring,facebook
DR3GJ1EM,문유성,MALE,26.0,183.0,100.0,94.7,93.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-12 05:56:10.152000,Recurring,facebook
7GJ11QA2,류서혜,FEMALE,29.0,164.0,78.0,76.0,72.54,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 18:23:10.400000,Recurring,facebook
BX0RGCM1,장슬윤,FEMALE,25.0,161.0,58.9,55.0,48.0,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-25 15:59:46.728000,Recurring,facebook
NAHLZG1Y,배채윤,FEMALE,38.0,159.0,63.2,58.0,50.0,눔 체중감량 프로그램,completed,112500,2017-04-24 13:27:02.832000,Recurring,others
8FPTR4X4,양수지,FEMALE,22.0,162.0,57.0,53.8,53.01,눔 체중감량 프로그램,completed,112500,2017-05-14 14:25:13.816000,Recurring,facebook
1TR68NHI,전솔미,FEMALE,48.0,165.0,50.0,44.8,45.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-10 20:16:26.632000,Recurring,facebook
IVXM6ER8,고솔영,FEMALE,29.0,169.0,79.0,78.0,53.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-25 23:37:22.808000,Recurring,facebook
K754LDYQ,허지수,FEMALE,25.0,173.0,78.0,77.6,63.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-01 09:17:03.112000,Recurring,facebook
4CL3UZVS,류성은,FEMALE,23.0,159.0,70.5,68.6,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-06 10:33:20.368000,Recurring,facebook
UDKLJKRN,한지수,FEMALE,24.0,154.0,72.0,,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 14:14:08.576000,Recurring,facebook
I3RW4CAV,송소영,FEMALE,27.0,161.0,64.5,58.8,59.985,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 11:41:19.392000,Recurring,facebook
EECNNSUI,박지아,FEMALE,22.0,163.0,70.0,,65.09999847,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-25 10:44:59.352000,Recurring,facebook
FLZK5RNJ,강수지,FEMALE,44.0,156.0,65.3,63.7,60.45,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 23:34:43.248000,Recurring,facebook
53WQYHXI,양윤진,MALE,28.0,168.0,85.0,85.0,65.0,눔 체중감량 프로그램,refunded,112500,2017-05-03 21:43:54.400000,Recurring,naver
1MJRD9P6,강채희,FEMALE,22.0,162.0,74.0,,68.82,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 16:58:18.872000,Recurring,naver
6LKKHDGF,임세아,FEMALE,26.0,158.0,55.6,55.3,51.708,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 21:51:29.336000,Recurring,facebook
KRZG6HXD,황수현,FEMALE,32.0,159.0,56.0,,52.08000183,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-25 18:07:47.304000,Recurring,direct
FB37HYCY,류채빈,FEMALE,24.0,163.0,66.1,66.1,61.47299862,눔 체중감량 프로그램,cancelled,112500,2017-04-30 22:38:45.768000,Recurring,facebook
GAI4DNMP,이수훈,MALE,32.0,172.0,78.5,75.3,69.0,눔 체중감량 프로그램,refunded,112500,2017-04-14 23:18:58.976000,Recurring,others
EQKAIHQ5,김채안,FEMALE,48.0,165.0,57.0,56.0,53.0,눔 체중감량 프로그램,completed,112500,2017-04-01 11:28:14.072000,Recurring,facebook
BZY7I8YF,권승윤,FEMALE,24.0,165.0,58.0,,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-04 09:34:14.040000,Recurring,facebook
34K4PFHC,홍서영,FEMALE,26.0,163.0,54.5,,50.685,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-07-01 11:19:26.400000,Recurring,facebook
NKHFWZ1A,한슬미,FEMALE,37.0,155.0,57.0,,53.01000214,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-14 15:06:25.880000,Recurring,others
SRA6ULIQ,정슬지,FEMALE,28.0,167.0,75.0,72.1,69.75,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-15 14:02:20.872000,Recurring,facebook
0HJV8I98,오지아,FEMALE,24.0,164.0,58.0,67.1,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-19 16:36:42.696000,Recurring,facebook
1BRDVPX7,황준성,MALE,26.0,170.0,78.0,,73.0,눔 체중감량 프로그램 (천원 체험),cancelled,132000,2017-08-24 21:32:07.104000,Recurring,email
3IUR2Z6X,최승희,FEMALE,25.0,164.0,69.5,67.4,55.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-26 13:25:30.944000,Recurring,facebook
SEJTT6H3,권슬비,FEMALE,29.0,158.0,54.9,54.9,49.90000153,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-14 08:15:37.800000,Recurring,facebook
8Z3WTLYK,신슬지,FEMALE,24.0,162.0,57.0,55.0,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 18:08:21.888000,Recurring,facebook
QP4Z9XED,조세은,FEMALE,22.0,158.0,79.2,77.7,70.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-15 17:26:20.232000,Recurring,direct
9004NQ1V,송주찬,MALE,28.0,177.0,77.0,80.4,68.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 12:57:10.872000,Recurring,others
VRZQMJLU,이채연,FEMALE,29.0,158.0,67.4,66.7,47.4,눔 체중감량 프로그램,completed,112500,2017-05-10 21:30:58.368000,Recurring,facebook
ZSFVQ8NX,손시빈,MALE,26.0,175.0,95.0,,88.34999847,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-12 13:02:31.944000,Recurring,facebook
GWNGTFXK,서윤섭,MALE,28.0,181.0,92.9,,86.397,눔 체중감량 프로그램,completed,112500,2017-05-05 10:24:23.704000,Recurring,facebook
RAXHA6C0,임선우,MALE,46.0,180.0,99.0,94.0,92.07,눔 체중감량 프로그램,completed,112500,2017-05-13 11:54:17.824000,Recurring,others
B1GFPP8M,윤지희,FEMALE,20.0,152.0,52.8,,45.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-14 11:09:23.272000,Recurring,facebook
ZHANSC5H,강재빈,MALE,27.0,180.0,93.0,,86.49,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-08 13:13:32.912000,Recurring,facebook
KIRE47ZX,오세율,FEMALE,23.0,153.0,54.6,,50.77799988,눔 체중감량 프로그램 (천원 체험),refunded,118000,2017-06-10 10:51:30.368000,Recurring,facebook
5PEOUQWN,박선정,FEMALE,25.0,157.0,64.3,64.2,55.0,눔 체중감량 프로그램,completed,112500,2017-05-04 01:17:37.088000,Recurring,direct
IQQDQF56,허선후,MALE,31.0,171.0,83.2,77.4,75.0,눔 체중감량 프로그램,completed,112500,2017-05-22 07:57:15.656000,Recurring,naver
I32QI9QQ,이지빈,MALE,31.0,177.0,80.0,,74.40000153,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 00:11:02.384000,Recurring,facebook
1UCZ8TUT,김지예,FEMALE,20.0,164.0,65.0,63.5,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 23:46:37.320000,Recurring,facebook
G139066N,오수아,FEMALE,24.0,164.0,59.5,58.5,49.5,눔 체중감량 프로그램,completed,112500,2017-04-24 13:16:52.712000,Recurring,others
SK12TLHD,배수이,FEMALE,25.0,161.0,72.2,,67.146,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-08-09 16:50:51.264000,Recurring,naver
DHE0F7LZ,권소율,FEMALE,33.0,168.0,59.5,59.5,54.5,눔 체중감량 프로그램,completed,112500,2017-04-20 10:53:02.000000,Recurring,naver
EGP8OM0F,양소은,FEMALE,22.0,160.0,68.0,,63.24000168,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 09:19:29.304000,Recurring,facebook
